genes	logFC	AveExpr	t	P.Value	adj.P.Val	B
Pdrg1	-0.215312363778085	5.07042445116283	-2.4735543024487	0.0287050922388688	0.112899846539714	-4.38163184197317
Dlk2	-0.515478667500697	-2.24611646090264	-1.68941946519724	0.116066934245406	0.277585159165517	-4.38180906962168
Cdkl5	0.295123111199139	2.40603819802563	2.18652953148803	0.0485871452252885	0.15857148036172	-4.38218706300388
Pkd1l3	0.73138047795619	0.114204194260211	1.63225086278631	0.127708036660472	0.294909360442101	-4.38235180496168
Mettl25	-0.274283726083167	3.03599934610654	-2.1921794076812	0.0480926488852813	0.157750514196612	-4.38276520293984
Camk2g	-0.138292703969851	5.77152091836901	-2.55314683261197	0.0247588878516939	0.101954659256687	-4.38283174004499
Tmem33	-0.102863295018647	6.32522885114114	-2.57076635968782	0.0239593156203274	0.0998008012250259	-4.3836229997307
Zfand2b	-0.203477432169112	4.26549503775655	-2.30391531502954	0.0392383488015052	0.138605294913329	-4.38442410689619
Iqcd	-0.381469283758089	-0.677843237723589	-1.68992777448655	0.115967764683952	0.277440884024494	-4.38497849581724
Patz1	-0.138781026584186	5.00217940976136	-2.44330991501394	0.0303587049134137	0.117304287641038	-4.38554009371567
Mef2b	-1.38899987327008	-1.0633807187891	-1.63130432238262	0.127909088648803	0.295230462328026	-4.38554061445536
Epg5	0.26684049180751	5.8457542287034	2.5460229607257	0.0250894771313763	0.10290071226578	-4.38586309069002
Rslcan18	0.576867951074035	1.92255554228825	1.87645822530456	0.0842832075826345	0.227209967978474	-4.38602775235121
Syce2	0.684547464897553	0.639128638949091	1.62363015209621	0.129549367922431	0.297415522413728	-4.38636270717437
Erich1	-0.192817898178598	3.3654617084485	-2.23276533033528	0.0446775837600003	0.150416988925667	-4.38659243988207
Coro2b	0.580098675450924	-0.84884053995144	1.58715549463404	0.137598427787673	0.308986490666946	-4.38696449664634
Plk-ps1	0.728178838318514	-0.913170662665724	1.57654252379609	0.140020436831387	0.312529990646308	-4.38787956644397
Dusp10	-0.190553351686995	2.27874898639889	-2.23800632992732	0.0442536876264058	0.149600289058858	-4.38889511499791
Aga	-0.176212608440501	4.83274890469287	-2.46235560102874	0.0293069861463791	0.114793061996442	-4.38916852015439
Pigp	-0.178217388349698	3.91952640898914	-2.32686608502013	0.0376225793013795	0.135170660291802	-4.38954374002079
Traip	0.25052319870866	2.70855724942185	2.13423204921551	0.0533971155272048	0.168774088299492	-4.38956231952446
Rpgrip1l	0.1910274334346	3.88758694506104	2.41619526508351	0.0319189511202328	0.121041204340994	-4.38974835644079
Fads6	0.860093087626513	0.441155029671291	1.58104146832191	0.13898925672232	0.311137767732724	-4.39051340840765
Birc3	0.207580844627675	5.14184828918711	2.22892302773064	0.0449907911891101	0.151293185531176	-4.39101734274897
Slc48a1	-0.126316049105947	7.78152079855889	-2.57922176484585	0.023584582482214	0.0989153730940772	-4.39126567272503
Cux1	0.155753298411589	7.191157624716	2.54091238055253	0.0253292742422183	0.103675840272232	-4.39161941007605
Cdkl3	-0.227427742172627	1.78143934407368	-2.04763848504377	0.0623536315899695	0.187136154056749	-4.39208688889577
Lyrm1	-0.260180128331042	1.72267611161913	-1.88369053276063	0.0832296354594175	0.225536025954343	-4.39237913015328
Fyn	-0.0952709653253931	6.04589740943247	-2.55610447330945	0.024622882588097	0.101540957786076	-4.39238220854744
Rpl39	-0.243942787836156	8.39349949949111	-2.57127346927256	0.0239366787957914	0.0997769059229296	-4.39281808580781
Foxp3	-0.684982730324029	-1.10657548319003	-1.5510356836146	0.145992497614166	0.321512674154473	-4.39338171442784
Npl	0.477880515028949	0.676609949034781	1.62964475760154	0.128262259537914	0.295742050133037	-4.39445920056676
Zfp622	-0.164980889576591	5.68757833904972	-2.50565720473068	0.0270451349843357	0.108605599120892	-4.39493176613835
Ogfod1	-0.199666637173343	5.13871419953739	-2.47722750994758	0.0285102824550906	0.112567546951622	-4.39580725804215
Thsd7b	-0.723007758897384	-0.965822384929788	-1.58332879810243	0.138467513132594	0.310470636493345	-4.39740932674345
Mib2	-0.129782309350213	5.67777036512312	-2.46191240128031	0.0293310556081137	0.114824370885696	-4.39840154267246
Ifrd1	-0.17773821103141	5.52384371896248	-2.55701311500316	0.0245812452273286	0.101427812845866	-4.39914363433341
Gxylt1	0.184790860797797	5.93076709413392	2.5261532101858	0.0260343535667683	0.105743742024818	-4.39915843767126
Igip	-0.240779292245625	2.95356647356918	-2.13478545739802	0.0533439543685794	0.168737464161904	-4.39937331375366
Kazald1	-0.220623887780585	1.2645996729175	-2.18777127649606	0.0484780542970797	0.158396387381927	-4.39970386277299
Tubd1	0.316961738236279	2.14537969276906	1.87410042714867	0.0846292928572714	0.227713213122268	-4.39991634636496
Klra1	0.550745264506106	-2.77321925945434	1.62678340083421	0.128873182990102	0.296630124695413	-4.3999601508006
1700067K01Rik	-0.668103070184921	-0.741729422952775	-1.57706240455188	0.1399009406011	0.312394226302456	-4.40072085803373
Bard1	0.227352397683543	2.79489099277785	2.15973553160593	0.0509981522245949	0.163792031067919	-4.40098032618241
Rpn2	-0.0924404486163457	7.78190581794214	-2.57380647721941	0.0238239191816813	0.099451982907749	-4.40105776372538
Ptgs1	-0.123248391986405	6.23839737758837	-2.56177908815575	0.0243639687369816	0.100925859480464	-4.40106345595983
Pms2	0.194412828414227	3.50996157984725	2.24323872939861	0.0438342888883908	0.148840669002567	-4.40175418177721
Nod1	0.207731766998319	3.69228711253115	2.12556654325663	0.0542360389165689	0.17059839741624	-4.40224446847776
Rasal2	0.306091902194519	3.29017231238076	2.37696172567953	0.0343137129660258	0.126823127999917	-4.4025481076964
Pgam1	0.15555403579431	8.45386644138146	2.57008860215602	0.0239896024987239	0.0998518274167457	-4.40315132091815
Dcaf17	-0.202475487320094	4.68790342557025	-2.34761606026623	0.0362165914548728	0.131623633899966	-4.40468330608261
Kif1c	-0.0956560177220034	7.86275870763684	-2.57182942597578	0.0239118853940346	0.0997026511540525	-4.40476122106567
Slc45a1	-0.848295244359789	-2.0963878676479	-1.49879444823419	0.158909514838308	0.341066339295099	-4.40504776187213
Slc27a3	-0.324492305404658	1.0992104842689	-1.95419725151676	0.0735700513726912	0.208356103064809	-4.40566136667565
Xkr6	0.2348552892822	0.955705532048112	2.16314389215232	0.050685326488719	0.16323164661747	-4.40590815344738
Gsto2	-0.339450900023686	0.432513639301184	-1.89504391633803	0.0815998718530119	0.222708095036354	-4.40661458602442
Tpcn1	0.141222856472055	6.89699713649325	2.47258268339299	0.0287568370520497	0.113072231568547	-4.4069733555593
Dync1li2	0.116616524831621	6.88274381590231	2.56797157230926	0.0240844459833627	0.100159042466474	-4.40820640357144
Lpcat2	0.245725961470635	4.48511697693527	2.12677954837356	0.0541178669389419	0.170413596393471	-4.40931217691485
Ripk3	0.288281354995625	3.3200265132221	1.98291067535259	0.0699395937832557	0.201185480707573	-4.41222099210014
Adora3	0.710258763426405	0.704450170782598	1.62125084288004	0.130061635388883	0.298079650494176	-4.41339074460893
March10	-0.668844578551574	-2.21073858939843	-1.6058990408918	0.13340952337493	0.303174304311406	-4.41395974823981
Samm50	-0.142778249773407	6.19798058742474	-2.54505704356645	0.0251346300388884	0.102997185916673	-4.41525787447235
Gm4723	0.547354517141115	0.437397362028581	1.57943553735011	0.139356587652057	0.311730168275858	-4.4152874862134
Cage1	-0.258689925472072	1.42744497629158	-1.93986015237556	0.0754468801502255	0.211782016692075	-4.41627606365176
Ablim3	-0.43964600762116	-2.28225494151431	-1.68175631151953	0.117571086112088	0.279917160851864	-4.41686197849716
Gchfr	-0.453665814317699	-0.557674742479356	-1.94715846314434	0.074486059880891	0.210034221357783	-4.41721534617476
Rps16	-0.230431571423708	9.22828205901528	-2.55222977717738	0.0248012061051243	0.102099489686369	-4.41735874207917
Bet1l	-0.133693678927891	4.44887232766744	-2.34356191136278	0.0364872860213499	0.132222445665901	-4.4175659719185
Kalrn	-0.280071159473633	0.527362929903694	-2.41649183963956	0.0319014753244176	0.121039196549616	-4.41766818068579
B3gnt8	0.91220226218598	2.90899855886762	1.63871187622774	0.126343032782495	0.293262884169879	-4.41846084243948
Dnah7b	0.516451759295008	-0.0402092594549069	1.69376372615919	0.115221791911564	0.276510912409168	-4.41911847670715
Nanog	-0.453068434811677	-0.191810955166769	-1.70609020528359	0.112853304097868	0.273100025247846	-4.41937035438061
Prpf4b	0.138621277814353	6.61052470715235	2.5535173524291	0.0247418098233832	0.101913712032015	-4.41970829176132
Cacna2d4	1.15076014315525	-1.40081085483624	1.49445793792484	0.160024237703656	0.342558602939283	-4.42007505034077
Abhd4	-0.10474565854568	6.42279079411993	-2.52826614768393	0.0259322584287495	0.105488774042612	-4.42062147007692
Herc4	-0.109839970140624	6.36477897210438	-2.52769645131076	0.0259597473246157	0.105530731511706	-4.42077748716818
Aff1	0.206991277119842	6.81125230426061	2.535472534178	0.0255869651194421	0.10446121655651	-4.42097236107334
Ntng2	0.961259014595919	-1.20117636137318	1.47301874249757	0.165633296172946	0.351045364092405	-4.42273606617975
Phactr4	0.172872100901997	5.46622073581277	2.50360443930459	0.0271484385401897	0.108846444741228	-4.42311478766012
Lsm11	-0.211356633835972	3.96159002088176	-2.28136159347064	0.0408904340246668	0.142581545876346	-4.42377812919052
Htr2a	0.565883380651889	-0.10589938723824	1.6238787406078	0.129495948259316	0.297415522413728	-4.42382625586539
Slc23a3	-0.499874284687092	-2.25335192047312	-1.62649045895847	0.128935871618347	0.296641798368189	-4.4240913557014
Gng7	-0.248015723884039	3.01813304331389	-2.23622823177168	0.0443970728932385	0.149931958931421	-4.42489295090866
March5	-0.141000772339617	6.35423671711462	-2.54542508347955	0.0251174162937183	0.102968223196766	-4.42528370862032
Slc25a26	-0.234673553260627	2.8527783750525	-2.09013381923337	0.0577963456896184	0.178204359632247	-4.42574280052215
Adra1d	-0.436088782998608	-2.57868511989127	-1.63961593098248	0.126153056346701	0.292976168088543	-4.42576246970582
Usp5	-0.101128316011983	7.25258387759408	-2.55845192902732	0.0245154532998073	0.101244073543726	-4.42881516375326
Cenpj	0.273289513194163	3.65253462529995	2.17169571343919	0.0499083496056658	0.161371836604105	-4.42966254918659
Dppa3	0.961259014595919	-1.85496466031371	1.46103718387595	0.168839799483324	0.355129265460806	-4.4302917633674
Tmem178	0.96125901459592	-2.15739448055467	1.46097392294626	0.168856867355868	0.355129265460806	-4.43033156654549
Abcc2	0.813655435083742	-0.360113934002687	1.48981550888209	0.161224953745984	0.344414306005889	-4.43132844738147
Gm10709	1.81288299882716	-0.348684936489878	1.90744258104404	0.0798533163255322	0.219535146980413	-4.43185726423121
Relb	0.276510701316262	5.03778336032595	2.35234003995768	0.0359035952707565	0.131004561543488	-4.43240957034059
Ptpn12	0.136024666202564	6.12911993286478	2.48760203448639	0.0279669413949684	0.111097819195529	-4.43327507782016
Tln1	0.177091327118289	9.39181253531183	2.5511722995494	0.0248500914811884	0.10224118335924	-4.43389297567881
Ccnd1	0.247613292834633	5.45637112462051	2.54875841821598	0.0249620319949848	0.102554681348392	-4.43561980939359
Ldah	-0.105223047317584	5.82098572285035	-2.50537137782296	0.0270594961237277	0.108610537265369	-4.43612821203376
H2-DMb1	-0.234759643109691	4.94053689685843	-2.22264966940379	0.0455066370884018	0.15227507866194	-4.43634750633135
Mettl13	-0.128941867050943	4.46553957739319	-2.37824038188707	0.0342330171445062	0.126623161550821	-4.43637590121403
Styk1	-0.234073002861056	1.98913153660205	-2.08052418268235	0.0587988901796964	0.180477470179837	-4.43733101082356
Cd40	-0.561543848936754	1.32214016000585	-1.59868893368414	0.135007585236143	0.305590770891825	-4.43740963352289
Thap4	-0.15566936125663	4.5211787159909	-2.39086614799597	0.0334459174041889	0.124745412563666	-4.4393607476827
Kdm7a	0.202476345208637	6.48557836653651	2.50554716334026	0.027050663050202	0.108605599120892	-4.44044849651202
Tspan33	-0.495795356959341	-0.101380651100519	-1.63629885469881	0.126851326606795	0.294024209082924	-4.44117848222482
Cox7c	-0.240088839669451	6.35311898675435	-2.53553966524241	0.0255837696052024	0.10446121655651	-4.44152915026073
Ccdc181	0.157231605716768	3.59757937828811	2.22714879985034	0.0451361186154196	0.151479755605579	-4.44230512705432
RP23-457I3.2	2.603583557745	-3.66100430791134	1.46851532239137	0.166832415405092	0.352254543210838	-4.44244850710398
Acsm2	-0.720101660042542	-1.22447811903413	-1.50372665675971	0.157649697230598	0.339569650925678	-4.44289365596556
Gstm7	0.467942930990936	-0.775189245055874	1.63464263066501	0.127201237889781	0.294500759036551	-4.44357489325807
Prkce	-0.175144213041233	3.47072187558862	-2.32196469271268	0.0379622219464404	0.135946437830258	-4.44371099827046
Plekhj1	-0.232720141300719	5.0438130984282	-2.42670814091322	0.0313050633099132	0.119378758510975	-4.44684502518801
Kcnn1	-0.262478385410018	0.888694295993765	-1.82397931433316	0.092297802950408	0.239964722393336	-4.44783829581476
Lamtor5	-0.175985772467576	5.31672988430425	-2.42970692259886	0.031132045935695	0.118925739183391	-4.44859395399623
Gnrh1	0.568362418453268	-0.964130972435855	1.53845651110806	0.149017561917826	0.325990179478736	-4.44925958853411
Clcf1	0.165224163518088	2.51491269303782	2.44423952685766	0.0303065368786726	0.11722959093199	-4.44938441432338
Fam199x	0.191412860860732	4.82152180582364	2.39551775522702	0.0331603341194164	0.124004024318289	-4.44984234535327
Alkbh4	-0.214378040068714	2.82979859948775	-2.01462630819778	0.0661219115108563	0.193913263381766	-4.4499984867377
Ghrl	0.846252450730646	-1.02746490689493	1.49794595586719	0.159127103345659	0.341413438163524	-4.45090112482108
Rtel1	0.151256432031005	4.55399306982967	2.39588663223246	0.033137787548741	0.123952158977158	-4.45094427013008
Kcne3	0.96125901459592	-2.38520782919936	1.42709350568702	0.178208863439934	0.366553436175588	-4.45151053241634
Tnni3	1.00216685884943	-0.871241109904113	1.42900069347123	0.177671132962263	0.365763385843195	-4.4518661472712
Efcab8	-0.609303286413805	-1.66257090966574	-1.57815025049909	0.139651180990504	0.312047101587572	-4.4519151371623
Dohh	-0.167313183301732	4.9429304495222	-2.42833828221353	0.0312108963614355	0.119115055977319	-4.45209134218283
Rps24	-0.250952558262943	9.30383314718596	-2.53331869771158	0.0256896959394858	0.10482071022438	-4.45228568332499
Zfp874b	-0.185935449783082	4.0272936365716	-2.19514030660835	0.0478353998518799	0.157257090820825	-4.45240165414598
Galnt13	-0.190564085049278	1.03691850556607	-2.45456029923787	0.0297331301906228	0.115753470939454	-4.4524264939687
Arhgef18	-0.141668719909764	4.84447466696165	-2.49790312159748	0.0274373598041249	0.109511786756615	-4.45365884108786
Med18	0.271398189787299	2.2697498780514	2.00200374255651	0.067617652868034	0.196764752743913	-4.45413801700764
Sema6b	0.443381252248422	2.94351533345614	1.71492478653101	0.111182384367841	0.270501165827865	-4.45442613758911
Ung	0.306733924364012	1.72493821185124	2.0403809682053	0.0631645662096446	0.188648511040095	-4.45473332961425
Ccdc65	0.506551363072382	-1.96921582953881	1.64940065408692	0.124112855360303	0.289745405919582	-4.45497496141068
Il7	-0.467128297353767	-0.639370194604872	-1.53948916334387	0.148767216963445	0.325592108828376	-4.45520252901216
Ccdc13	-0.616585048707324	-1.8012809542801	-1.63998070722752	0.126076473715418	0.292893548060618	-4.45548782211972
Nin	0.205458713008954	6.71023379495857	2.52838648543097	0.0259264555237542	0.105488774042612	-4.45579533887337
Rpsa-ps10	-0.249657343326865	7.72031527770968	-2.5415743265357	0.0252980896393445	0.103577876325032	-4.45622214018732
Kansl1l	-0.112767808472851	4.75820070200629	-2.41097612255511	0.0322280022459116	0.121815430304735	-4.4565613463405
Xlr4a	0.961259014595921	-2.06835013251442	1.41831996510175	0.180700113740995	0.369813914726377	-4.45694914407515
Fam21	-0.154816014257431	7.35687626848357	-2.53931153847945	0.0254048450129396	0.103925604527446	-4.45697380421369
Fam26f	-0.788112803248044	-0.0976607271981549	-1.43182757615329	0.17687659296802	0.364495402560325	-4.45698999257262
Lysmd4	-0.178109275540428	3.53849858773303	-2.23593754321757	0.0444205557271807	0.149975806798104	-4.45723057701238
Surf1	-0.194955237922347	4.74969375693646	-2.28307294059791	0.0407627907941775	0.142293707865355	-4.45741392437655
Parp16	-0.253214217190152	2.77615778871087	-2.10435918240862	0.0563415050712276	0.17504097432416	-4.46202966552814
Alkbh3	-0.131117124208815	4.2438170689297	-2.30951959757574	0.0388378004834454	0.137906532415118	-4.46219763587576
Sec24b	0.160140251124871	6.62637553210176	2.52549242559944	0.0260663619803751	0.105813577973759	-4.46254741302008
Ddn	-0.721942336548589	-2.71985178219271	-1.55437634726112	0.145198053853811	0.320382174745395	-4.46283415990652
D6Wsu163e	-0.167300303312539	5.06781847649733	-2.3629248799763	0.0352116474219733	0.129360541756542	-4.46409035051399
Maml2	-0.164277106430009	4.99703998863166	-2.44316391090496	0.0303669062440712	0.117304287641038	-4.4647354028403
Atxn1	-0.215760133304335	5.55354546901778	-2.4593098963761	0.0294727788288965	0.115160825935834	-4.46485855883751
Tmprss11d	0.630349582893036	-1.25984286437693	1.51033104144521	0.15597608450195	0.33713396385389	-4.46578795607491
Zfp81	0.161009119179043	4.429767723761	2.41244888498964	0.032140502549921	0.121655140894698	-4.46685401776983
Stambp	-0.155890843513552	4.8296354812094	-2.37752042317331	0.0342784312330112	0.126725515052682	-4.46693844624332
Gm20474	3.11179322658094	-2.38024925373741	1.44591648922525	0.172960935105173	0.359602936807842	-4.46716120031613
Ints8	0.150187284649538	5.19087761575734	2.46334669296277	0.0292532305073705	0.114708316716384	-4.46717880235497
Drg2	-0.145607825050712	5.12808396743786	-2.46218264011787	0.0293163771048227	0.114798368131138	-4.46824715949705
Sugt1	-0.125825680614475	5.74231641072946	-2.4529465170952	0.0298220943066787	0.115902887092497	-4.46842244042677
Sec23b	0.107553724230297	5.63655703641641	2.45169393418292	0.0298913232505498	0.11606348264042	-4.46892264412501
Gdpd3	0.370870285581864	1.30137315895446	1.65360717914676	0.123244682040067	0.288273943767635	-4.47073556930296
Scarf1	0.637141084097456	2.20186280483055	1.56076106945104	0.143690048411762	0.318167843974669	-4.47082649000036
Dpysl2	-0.243777088979359	6.1087009848155	-2.48229488418464	0.0282436281812921	0.1119478991592	-4.47226119678178
Rnaseh1	-0.218087334259712	3.83016189662091	-2.2597793587118	0.042533130008997	0.146089387395653	-4.47479216851154
Gm28042	-0.90287238916336	1.30127883597332	-1.82141408903467	0.0927066649064488	0.240740721357684	-4.47515758377917
Pdzd2	-0.433805980705007	-0.38401783410895	-1.65985748269759	0.121964537584645	0.286542815154949	-4.47521823373694
Mtr	0.215395792946873	4.78222979406983	2.27592030685832	0.0412988099542432	0.143506081293205	-4.4755349339141
Mrps36-ps1	1.5222171964887	-2.01818533279561	1.53989622337417	0.148668632944966	0.325426206193508	-4.47706150021111
Slfn4	0.736797108445348	-1.04563514403852	1.44939364164412	0.172005825685011	0.358760453418678	-4.47708020821096
Elp3	-0.118577605011552	5.71610482293224	-2.49863496206965	0.0274001070862732	0.109393663981949	-4.47871815097911
Mmachc	-0.499214749373324	3.75452703979059	-2.28348105203344	0.0407324072355786	0.142264654611306	-4.47885181551884
Plekho1	0.228890239503383	5.96654448379203	2.27942702744356	0.041035184005207	0.142868048626464	-4.47885540080759
Eef2kmt	-0.238806366705702	4.10958601437725	-2.26741895922018	0.0419446154320641	0.145071057238929	-4.47926401922662
Zfp934	-0.36262000131287	1.43872928642359	-1.85181377595606	0.0879648945458477	0.232958568518249	-4.47951925730249
Dusp2	-0.903908733892176	-0.86213682288244	-1.42731341357209	0.178146791197727	0.366478529991291	-4.48010149120003
Becn1	-0.129007972501954	6.47138550382607	-2.50201482384172	0.0272286968333339	0.108925123349764	-4.48022248855844
Ccdc63	-0.389739892577725	0.408211650271778	-1.55816291710038	0.144302069687868	0.319095211376345	-4.48069296948348
Gprc5c	-1.08943627570962	1.04413795276051	-1.3928505063552	0.188097171589392	0.379426923529971	-4.48112221405253
Vps36	-0.149822744203766	5.48055558716629	-2.44361340408268	0.0303416641805536	0.117304287641038	-4.48153098041105
Gm11353	2.02106873522786	-1.97593328327113	1.62301552675896	0.12968152846571	0.297542665295963	-4.48246847944605
Carf	-0.197115832731446	3.81553144274624	-2.23355908079218	0.044613138497472	0.150341751223493	-4.48273989166128
Hfe	0.221041391848679	4.55251699226033	1.96921821821895	0.0716497636991987	0.204458025258301	-4.48364026602682
Bzw1	0.0881672196403809	7.94292044246585	2.52522819574442	0.0260791719547657	0.105835503231201	-4.48591334046282
Macrod2	-0.334841570513509	1.40459748514274	-1.97830336701624	0.0705107986289767	0.202420972350268	-4.48690505037959
Cnot1	0.29415028780937	7.83153592017199	2.52558307817729	0.0260619685110958	0.105813577973759	-4.48719108431149
Rhov	0.994193388882091	-0.161899484779422	1.37171044314717	0.194425996505134	0.386982772756839	-4.48812125576232
Irs2	-0.212596388676752	5.24900955041723	-2.48081641496669	0.028321177823804	0.112169026667613	-4.48833944600131
Rps26	-0.237303902797029	8.88069758476662	-2.51088436922796	0.0267837983668332	0.107806863812401	-4.48846675259368
AI987944	-0.230461960734289	4.40358560801267	-2.31486512285445	0.0384593802579937	0.137005547876668	-4.48921972278524
Gm19426	-0.413546987127188	-2.56393801180153	-1.58832928429558	0.13733279564929	0.308622140192065	-4.48922322984402
Gm10643	-0.512902557852906	-1.15367996532688	-1.54240378206137	0.148062574005894	0.324360768073374	-4.49210263639395
Rhof	0.366443531459606	1.85688752461687	1.71046935188558	0.112022298572935	0.271909724671294	-4.4927870761724
Lrrc24	-0.260148214072223	3.07598169085385	-2.17207013077118	0.049874589253386	0.161299186661675	-4.49367939383159
Cep128	0.229537646477837	4.36401062769997	2.23411441283686	0.0445681029610452	0.150268778200699	-4.49387459735131
Gm12345	-0.392663086461121	-1.95643932840802	-1.66858843167713	0.120195878701431	0.283754441786471	-4.49391371989172
Nicn1	-0.169129268386845	4.37810663006111	-2.30405881875352	0.0392280433961562	0.138603165944618	-4.49464472056454
Atg9b	-0.280296616524567	2.88657680619814	-2.09881398655899	0.056904501500572	0.176214163149137	-4.4947041061668
Phpt1	-0.190279036700334	3.91700943865302	-2.36891276002256	0.0348258841277694	0.128279711497654	-4.49510183159835
Ids	-0.138307911766963	6.98036377839805	-2.5052061534291	0.0270678010557204	0.10861335339353	-4.49592772014484
Npr1	-0.426012803353081	-0.465916742604855	-1.71604579996859	0.110971938004338	0.270247716450651	-4.49682783383939
Gimap9	-0.262843652544533	-1.75013035576019	-1.80984381292713	0.0945711690187637	0.244118024834304	-4.49683662525868
Gnpda1	-0.157804532183165	5.97957240234969	-2.33088436265887	0.0373462982328534	0.13455028253627	-4.4968652401267
Gm4045	-2.85181204937535	-2.89122015688578	-1.37109221787597	0.194613691959504	0.387194511092134	-4.49761670051884
Gsg2	0.234447801205812	3.22344314234849	2.08902418096739	0.0579112912773191	0.178481725112514	-4.49785877978004
Spink10	0.811181979514772	-1.07007441413036	1.52467502892908	0.152393312422957	0.331619426107351	-4.49811913736464
Ifi204	0.243931502936926	6.35663499538686	2.4766507894265	0.0285407842638255	0.112625719118438	-4.49886432825104
Guca1a	0.60970923556891	1.53637261825656	1.53307007189652	0.150329255680028	0.328206238329391	-4.49924470528187
Ube2r2	-0.135719062130923	6.60168007217846	-2.50660367334438	0.0269976331012338	0.108453652657797	-4.49933058204144
Gm10275	-0.219622910866789	8.62467043137156	-2.50896137121121	0.0268796546965959	0.108131756502639	-4.4997052220764
Rhou	0.153925778485059	2.26991952682353	2.49918726655665	0.027372025663501	0.109312101370733	-4.50141148376325
Sfrp2	-0.214404620698786	0.562599856075302	-2.47608497785322	0.0285707397548403	0.112650570631492	-4.50153925140579
Sirt5	-0.229147919889691	1.96649576054822	-1.86687102533805	0.0856985094674431	0.229466393203828	-4.50193710876431
Lag3	-0.357335125163075	-0.159217413238763	-1.65744505198144	0.12245724543492	0.287114212876665	-4.50238684167879
Crispld1	-0.500135648545679	-2.37104654562247	-1.5903836916292	0.136868946314437	0.307981747253523	-4.50245278292015
Tmod4	-0.343210644148738	-0.401614425429609	-1.68677813206811	0.116583456112996	0.278447528937326	-4.50287780938028
Aifm2	-0.11433301134248	4.54432997694701	-2.32327251918014	0.0378713107716157	0.135791082924832	-4.50295440550435
Arl14epl	-0.621199978521046	-2.61000212660526	-1.5377246791788	0.149195197958716	0.326273524799256	-4.50350863381777
Dclre1b	0.271733212515996	3.74500310123523	2.0935447743257	0.0574443421164351	0.177425389650438	-4.50401082882418
Smim20	0.268310192711292	3.11280122191698	1.85618259628113	0.0873017787632941	0.231627522305441	-4.50417044965397
Gng3	0.420976561574518	0.166932390244755	1.84134302909238	0.0895727843876696	0.235493721534764	-4.50426811265419
C2cd2l	0.237013665021427	4.01367787288893	1.99054370954337	0.0690026424983743	0.199494585729463	-4.50439958023162
Akr1c18	0.368243818206269	-2.81492338471889	1.52487021395672	0.152345049144976	0.331619426107351	-4.50504030083357
Rps20	-0.233196012735647	9.03746443146463	-2.50138805780521	0.0272604047923725	0.109018724092677	-4.50519536817325
Cyp2r1	0.96125901459592	-2.18904761071906	1.33798250186406	0.204885890689532	0.399507909978155	-4.50582790487782
Zfp174	-0.274265504465484	2.23550115046498	-1.89623720488806	0.0814302757589617	0.222372680026146	-4.50609687955327
Uba7	0.269339303091867	5.69867984036336	2.30723999272818	0.0390002555550141	0.138105763659736	-4.50628418991224
Slc13a3	0.717862414077965	-1.34722880840297	1.35658074078129	0.199062479720968	0.392958681385801	-4.50713051695604
Aox3	-0.246451915849045	-1.82812640662477	-1.77718831236608	0.100016732627769	0.253144243409258	-4.50718986539298
Nim1k	-0.334994483914289	1.05134218344503	-1.72309408611881	0.109656848256633	0.268365269375706	-4.50743981797677
Neurl1a	0.238998070370158	1.38379500834166	1.87840323278778	0.0839986816934056	0.226528444023088	-4.50815496882777
Lfng	0.237146631637414	4.7247987700594	2.02871597726585	0.0644885067004453	0.19080743956418	-4.50823908362576
4930507D05Rik	-0.612942160923266	-1.63025799261806	-1.46739717383221	0.167131276970531	0.352498197478818	-4.50831885063368
Gareml	-0.328497333071988	-1.70803133543874	-1.77143956246575	0.101003968144371	0.254783981095238	-4.50861857397223
Gm11699	0.89295566445695	-1.22797301792568	1.34192906002864	0.203638646527254	0.39798132788885	-4.50892732405884
Mlycd	0.257472902717909	3.59885101465671	2.04591471398962	0.062545361003776	0.187386846044241	-4.50958662312663
Fcer2a	-0.531302598278286	-1.18792925941469	-1.4802746373901	0.163716611384995	0.348194711622591	-4.5099172314474
Proz	0.478072766293814	1.36568875647971	1.57525082206999	0.140317720508383	0.313046796417655	-4.51059266230478
Bach2	0.338364743968234	2.49569640480953	2.09264527993643	0.0575369733451895	0.177596297371658	-4.51101232904406
C1ra	-0.131059629828937	5.19818095979827	-2.51253975923912	0.0267015468457547	0.107597065357294	-4.5110440569717
Galnt15	-0.511200322661976	-1.29648883142644	-1.47131797971265	0.166085297078189	0.35161407029147	-4.51185385229262
Cox6b2	0.964907348439379	-2.52055955147818	1.32840735077885	0.20793790811842	0.403421569668835	-4.51207826293129
Gm10382	0.572813813265438	-0.818284466229925	1.4683162165066	0.166885599877713	0.352254543210838	-4.51324051116332
AC139131.1	1.99688228342088	-0.264079557570144	1.62860335943434	0.128484313396186	0.295984263322774	-4.51578199116651
Il1r1	-0.123393524332355	3.42419726554992	-2.50213016621163	0.0272228655783212	0.108925123349764	-4.51586814697129
Ndufa12	-0.185669832640391	4.0426824258225	-2.29952841543614	0.0395546318751901	0.139412266552452	-4.51638573608128
Sass6	0.182220735578429	3.77499770428356	2.15571636635456	0.0513693703001053	0.164679410847622	-4.51731706727643
Mrpl44	-0.130775926854066	4.16831624000103	-2.23511445901979	0.0444871111523783	0.150131696570839	-4.51749524107283
