	logFC	AveExpr	t	P.Value	adj.P.Val	B
Snapc4	0.0352763166091818	1.69596906440088	0.655572784593545	0.525616309727563	0.608945724684371	-6.77224387838465
Smad3	-0.0548497938345864	0.464255826507492	-0.625253409880453	0.544598864831616	0.628383305574942	-6.79249489026755
Nr4a1	0.0579881603233461	2.08466463906985	0.583274201434558	0.571511504079081	0.656777333316686	-6.81905654748313
Myod1	0.0613326381092403	1.74171781101196	0.573607558360846	0.577809874059067	0.661348651031462	-6.82492774428055
Zkscan1	0.0417607512271243	1.62644041595014	0.548679265932863	0.594222392338315	0.677413527265679	-6.83964131734765
Sox10	-0.0535977272775208	-1.7103686447217	-0.513423943821258	0.6178424234214	0.700367331601054	-6.85939214274121
Sox2	0.15673157616579	0.180020465124409	0.511312014299938	0.619272166889353	0.700367331601054	-6.86053569676296
Nrf1	0.0298893567110436	5.12024231296054	0.488772033572687	0.634633005334896	0.71490279257093	-6.87246012598903
Esrra	-0.0471034826681369	0.367271140001882	-0.483661456539847	0.638141319878945	0.716024709312989	-6.87509230098664
Arid1a	0.0392720715950361	4.40768421455462	0.460397652719528	0.654227664266559	0.731195624768507	-6.88673870275489
Nanog	-0.0592638845468811	-0.575375975276844	-0.449420821413917	0.661882704826238	0.736861604982335	-6.89204228425084
Stat4	0.0226987157509058	1.39804554154149	0.437451804799455	0.670275887336817	0.743302054050556	-6.89768464970877
Mta1	-0.0279415914843715	3.18607672528691	-0.427621134584098	0.677204965995498	0.748075253134562	-6.90220896199387
Mbd1	-0.0259980456888842	-2.59371673954624	-0.418397547242886	0.683734648304419	0.752372103346562	-6.90636344362896
Zeb1	-0.0230262838238824	-1.80310645143301	-0.383342484578504	0.708794659377487	0.776237186626725	-6.92135089134246
Rbpj	-0.0241345139605331	-1.17321854983047	-0.376902095041499	0.713439255039793	0.776237186626725	-6.92396581227471
Nfe2l1	-0.0367781537608076	2.56095523345787	-0.373470454972398	0.715919017298173	0.776237186626725	-6.92534149738032
Ssrp1	-0.0283153199931174	6.95007559982622	-0.37291997518154	0.716317123097644	0.776237186626725	-6.92556103385214
Nr2f6	-0.0203641798070078	-1.27397080003534	-0.319122304837505	0.755631333146084	0.815738371009977	-6.94548788147638
Atf3	0.0254101257868493	-4.22061933579605	0.314407211793292	0.759113687861591	0.816405286945484	-6.94708962985712
Lef1	-0.0306317441864401	0.276016883739997	-0.308770002931198	0.763284402734021	0.817804717215022	-6.94897389278883
Nfya	-0.0154537702483197	2.25529622299249	-0.30329068021052	0.767345839547285	0.819077019741484	-6.95077327369929
Tfap4	0.0250098182798428	1.51702626412669	0.298958638124178	0.770562058182571	0.819440994709077	-6.95217346959508
Sp2	-0.0167255862229196	2.38799379386971	-0.279899289311117	0.784765010108649	0.831442482828866	-6.95809822113303
Crem	-0.0254022993835741	2.90591265759268	-0.272379159583521	0.790391912082552	0.834302573864916	-6.96033012010297
Pbx3	-0.0322836281192109	1.8268673072919	-0.25542843487929	0.80312059604596	0.844610220933943	-6.9651408932381
Rara	-0.015769093410093	-0.0950882494827516	-0.244931344613101	0.811033375327024	0.849795999883095	-6.96796697098343
Ehf	-0.0220610429295789	0.142637950462355	-0.236962014455408	0.817055522994056	0.850221491276719	-6.97003418816293
Tfap2c	0.0198499386830077	-1.22424800675018	0.236498822477474	0.81740592494674	0.850221491276719	-6.97015225802995
Tead2	-0.0125295665965757	1.53742741983919	-0.193688625459367	0.849961433805752	0.880869122307779	-6.98007586198528
Zfp143	0.0185054598982877	3.64711560089697	0.171996836299511	0.866573654505836	0.894831491065809	-6.98435534839061
Gfi1b	-0.0122132551873086	4.3181580216441	-0.118405126455397	0.90788814394577	0.933762359018881	-6.99276065885554
Snai2	0.00878591106647253	-1.93110988900218	0.11047336860792	0.914030255216241	0.933762359018881	-6.99374190375579
Vdr	-0.00690300646454522	0.48266593042681	-0.110377920237982	0.914104204092167	0.933762359018881	-6.9937532985912
Junb	0.00770455103831269	3.50020122475126	0.0908294662919115	0.929266280209316	0.94586032092734	-6.99587984477898
Gata3	0.00749880716296802	1.3103769785888	0.0589112889550915	0.954082808215079	0.967664058154083	-6.99846490360213
Tead1	0.00832426980088563	4.02181295221288	0.0381797108493496	0.970230719748666	0.9794558434069	-6.99955393205817
Fos	0.00197059715368975	0.476282878068623	0.0281191733022904	0.978072409159888	0.9794558434069	-6.99991485026954
Gata6	-0.00298488408447506	0.973485762583328	-0.0278104152031895	0.978313113475284	0.9794558434069	-6.99992419474731
Hnf1a	0.00398833932616371	-1.81381546271817	0.0263446427544282	0.9794558434069	0.9794558434069	-6.99996714864333
