	X0	X1	X2	X3	X4	X5	X6	X7	X8
Magi2	0.0211047420531527	0	0	0	0.000206398348813209	0	0	0	0
Phtf2	0.0039923347173427	0.000645968751261658	9.08677873693775e-05	0	0.0182163187855787	0	0.00184331797235023	0.00201612903225807	0
Tmem60	0.026426907396622	0.0165893641561756	0.0178956089478045	0.00166733360010671	0.00432525951557094	0.00495147553971083	0.00567226890756303	0.00275735294117647	0
Rsbn1l	0.00812331233123311	0.0191375583115258	0.0416005121638924	0.00395794681508967	0.00401069518716577	0.00224977043158861	0.0146103896103896	0.0139204545454545	0
A630072M18Rik	0.00477369165487977	0.000536384766672626	0.0591549295774648	0.000364431486880466	0.000746965452847805	0.00108225108225108	0.00833333333333333	0.000186011904761905	0
Ptpn12	0.0112165062660112	0.00896225176575615	0.0201713779178568	0.0115122972265829	0.000685588920883039	0.00572155117609664	9.99000999000998e-05	0.00273164335664336	0.000268961807423346
Gsap	0.00011001100110011	0.00545125851759144	0.000250391236306729	0.036583522297808	8.71459694989107e-05	0	0	0.00555555555555555	0
Ccdc146	0	0.000312891113892365	0.000704225352112676	0.000850340136054422	0.000980392156862745	0	0	0	0
Fgl2	0.159413776573188	0.0131099628725851	8.39300233430378e-05	0.0235688316294861	0.0604739474933363	0.00910407614318229	0.00383080606544294	0.002356843575419	0
Fam185a	0.00257838283828383	0.000417188151856487	0	0	0.00130718954248366	0.000841750841750841	0	0.00520833333333333	0
Fbxl13	0.00165016501650165	0	0	0	0.00130718954248366	0	0	0	0
Lrrc17	0.104440444044404	3.03409564986536e-05	1.70721297481861e-05	0	0.0439453357100416	0	0	9.46969696969698e-05	0
Armc10	0.0034944670937682	0.00157059068934207	0.0124275062137531	6.66933440042684e-05	7.68935024990388e-05	0.00495147553971083	0.0137254901960784	0.00122549019607843	0
Napepld	0.0117345067840117	4.63542390951653e-05	0.000104329681794471	0	0.0117647058823529	0	0	0	0
Pmpcb	0.0142970297029703	0.00842052565707133	0.0109070422535211	0.00133333333333333	0.00313725490196078	0.00395959595959596	0.00285714285714286	0.003125	0.00123076923076923
Dnajc2	0.0126194700394895	0.0218842917809111	0.011870064316535	0.00786441744327789	0.000566700668706789	0.000934197465989374	0.00668868703550785	0.0109284682080925	0
Psmc2	0.0621036291009598	0.0429695819583275	0.0475910914819702	0.0149841963554064	0.00918531848685937	0.00772543793576299	0.00174815624146408	0.0119502868068834	0.00029416090601559
Orc5	0.00303780378037804	0.000151704782493268	0.0192061459667093	0.00010307153164296	0	0.0012243648607285	0.00692640692640692	0	0
5031425E22Rik	0.0159877829888252	0.00457443148965447	0.0363890948027345	0.00336157854954848	0.00515995872033024	0.00714749837556854	0.00534670008354219	0.0022843567251462	0
Kmt2e	0.0972271545662457	0.0308150611506851	0.06725402630994	0.0137079221932676	0.0252567023940136	0.0243612596553773	0.00819840131174421	0.00573888091822095	0.0019865357024611
Srpk2	0.0429083349511422	0.0147242877125819	0.0203350823897634	0.00810324129651861	0.00620274253492247	0.0119165511322374	0.00298786181139122	0.0184334150326797	0.00012569130216189
Pus7	0.0102203768763973	0.00145342969033873	0.000817810086324398	0	0.00113851992409867	0.000325839035516455	0.000460829493087557	0.000504032258064516	0
Rint1	0.0121858339680122	0.00235871762780399	0.0183098591549296	0.000294348508634223	0.00135746606334842	0.00786713286713287	0.00343406593406593	0.0121694711538462	0
Tomm7	0.144214988142928	0.156572576342891	0.0638262593150241	0.0560050813288779	0.0645705643556475	0.0222044531922746	0.00757780784844385	0.0152655615696888	0.00585510565212865
2700038G22Rik	0.000428408225437928	0.00120342736112448	0.00693391115926327	0	0.000150829562594268	0.000388500388500388	0.0137362637362637	0.00540865384615384	0
Fam126a	0.00199616735867135	0.00583390528483185	0.0164016356201727	0.00548606539389949	0	0.00407298794395569	0	0.000252016129032258	0
Klhl7	0.0139924286546302	0.000942354413605242	0.0224026512013256	0.000360144057623049	0.00295271049596309	0.00582293523469994	0	0.000735294117647058	0
Nupl2	0	0.000625782227784731	0.00316901408450704	0	0.000490196078431373	0.00126262626262626	0	0.001953125	0
Kcnh2	0.000103135313531353	0	0	0	0.0395424836601307	0	0	0	0
Nos3	0	0	0.0876890975482525	0	0	0.0269360269360269	0.000264550264550264	0	0
Atg9b	0.000123762376237624	0.000125156445556946	0.00704225352112676	0	0	0.0090909090909091	0	0	0
Abcb8	0.00275652565256526	0.0027875753783138	0.00320102432778489	0	0.00017825311942959	0.000459136822773186	0	0.000710227272727273	0
Cdk5	0.00616907844630617	0.00155964186001733	0.0229252437703142	0.000470957613814756	0.00150829562594268	0.0013986013986014	0.000219780219780219	0.00216346153846154	0
Slc4a2	0.0148514851485149	0.00375469336670839	0.00961502347417841	0.000408163265306122	0.00130718954248366	0.00121212121212121	0.000761904761904762	0.000208333333333333	0
Fastk	0.0230899955667209	0.00337175200343713	0.0153247845280639	0.00124378109452736	0.00658472344161546	0.00120609075832956	0.00522388059701493	0.00186567164179104	0.000287026406429391
Tmub1	0.0055584505819003	0.000351316338405463	0.0142821843340746	0.00381907148824442	0.000275197798417613	0.00159489633173844	0.00025062656641604	0.00986842105263157	0
Agap3	0.00365249939628109	0.0019536615891816	0.0175884575747166	0.000331840053094408	0.00038259206121473	0.000246366100024637	0	0.00038109756097561	0
Abcf2	0.00641865657153951	0.00649095683329652	0.0248550124275062	0.000133386688008537	0.0013840830449827	0.00485244602891661	0.00126050420168067	0.00980392156862745	0
Chpf2	0.00676942694269427	0.00758523912466341	0.00960307298335468	0.000463821892393321	0.00053475935828877	0.00244872972145699	0.000865800865800866	0	0
Smarcd3	0.00687833206397563	9.62741888899587e-05	0.000487540628385699	0	0.0678733031674208	0	0	0	0
Nub1	0.00875176803394625	0.00885034865009834	0.0354124748490946	0.00638307270960332	0.00206264323911383	0.00419782237964056	0.00454545454545455	0.00091314935064935	0
Wdr86	0.000412541254125413	0	0	0.00113378684807256	0.00130718954248366	0	0	0	0
Crygn	0.00165016501650165	0.000417188151856487	0	0	0	0	0	0	0
Rheb	0.221017619854091	0.0679807407285423	0.0677376760563381	0.0257787325456498	0.0687435500515995	0.0207668793195109	0.00075187969924812	0.00328947368421053	0.00113866396761134
Prkag2	0.00701320132013201	0.0041473410390439	0.0019884009942005	0.000266773376017073	0.00492118415993849	0.0017825311942959	0.000280112044817927	0.000306372549019608	0
Galnt11	0.0127148328040351	0.00680095402271707	0.010629816635663	0.00115517905275317	0.000924898261191269	0.00238231370306842	0.00862533692722372	0.00235849056603774	0.000362844702467344
Kmt2c	0.0166753517457009	0.0117105446135154	0.0237871674491393	0.00240681067748737	0.0014677215915606	0.00850611376927166	0.00409356725146199	0.00447733918128655	0
4831440E17Rik	0.000825082508250824	0	0.00422535211267606	0.000566893424036281	0	0	0	0	0
1700096K18Rik	0.00209115739160123	0.000690518320314186	0.00475959203496843	0.000469153178512784	0.000135226504394861	0.000348310693138279	0.0123152709359606	0.000538793103448276	0.0013262599469496
Xrcc2	0.00371287128712871	0	0	0	0	0	0	0	0
Actr3b	0.000247524752475248	0.000250312891113893	0.000563380281690141	0	0.000784313725490196	0.00202020202020202	0	0	0
Paxip1	0.00273130761351997	0.00211471235596219	0.00971345313258863	0	0.000540906017579445	0.000348310693138279	0	0.000538793103448276	0
Insig1	0.0214204112718964	0.0109538632692575	0.0138678223185265	0.00046514332228618	0.000536282889224065	0.00138133471466805	0.000488400488400489	0.000534188034188034	0
Rbm33	0.00514089870525514	0.00519880620005776	0.00812567713976165	0.00109017966160823	0.00246354952237305	0.00207200207200207	0.00164835164835165	0.00721153846153846	0.0019723865877712
Lmbr1	0.0113706683168317	0	0.0338028169014084	0	8.16993464052287e-05	0.000841750841750841	0	0	0
Nom1	0.0105960938559609	0.00171447185694447	0.0170171715222844	0.00167738328207995	0.00048348106365834	0.0012453300124533	0.000782778864970646	0.000856164383561644	0.000526870389884089
Ube3c	0.0083968012185834	0.00377394820448638	0.00732394366197183	0.000837257980115123	0.00024132730015083	0.00248640248640249	0.00197802197802198	0.00384615384615385	0
Dnajb6	0.0881175880257988	0.0512445253724139	0.0880272985253921	0.0282703934478612	0.0294917472551443	0.0144335818007017	0.00254282182588734	0.00625772558714462	0.000760673195778263
Il6	0.0116027227722772	0.000208594075928244	0.000469483568075117	0.000566893424036281	0	0	0	0	0.0144230769230769
Tyms	0.00315031503150315	0.00786697657786519	0.0193524785074081	0.00110433783903172	0.00127323656735421	0.00209891118982028	0.000742115027829314	0.000811688311688311	0
Hadha	0.025780418950986	0.0192440964428676	0.0405191479455244	0.00237533029740822	0.00196078431372549	0.0033809166040571	0.00714285714285714	0.00161415289256198	0.000635727908455181
Hadhb	0.0630439788164863	0.020051226824228	0.0778316410088437	0.00228603069134631	0.00876424988600091	0.0103594080338266	0.00119601328903654	0.00712209302325581	8.94454382826476e-05
Selenoi	0.00173267326732673	0.0012873234400143	0.009738430583501	0.000874635568513118	0.000112044817927171	0.0103896103896104	0.000408163265306122	0	0
Otof	0	0	0	0.00680272108843538	0	0	0	0	0
Kcnk3	0	0	0	0	0.0196078431372549	0	0	0	0
Slc35f6	0.00224901522410306	0.0323118952454008	0.00681508405270332	0.00234072123473045	0.00151802656546489	0.000434452047355273	0	0	0
Cenpa	0.000121071889797676	0.0313435272351309	0.00600122473974281	0.00624815143448684	0.000170502983802217	0.000439174352217831	0.00248447204968944	0.0061141304347826	0
Dpysl5	0.00123762376237624	0	0	0	0	0	0	0	0
Mapre3	0.0138804265041889	0.000481370944449793	0.00975081256771398	5.23286237571952e-05	0.0048868778280543	0.00388500388500388	0	0.00216346153846154	0
Tmem214	0.0284271482703826	0.00649731917983899	0.0306729264475743	0.00134374737549341	0.00118615347373517	0.00305524379598454	0.000793650793650794	0.00154320987654321	0.000237416904083571
Agbl5	0.000412541254125413	0.000417188151856487	0.000938967136150234	0	0	0	0	0	0
Ost4	0.199192134922754	0.186352518608401	0.0511467397585985	0.0542802114984329	0.0892099395443992	0.0199178182765522	0.0120917769217886	0.00619138335287221	0.00730453602669312
Emilin1	0.133182441885493	0.000411519834575828	0.0206981016533987	3.69713102632357e-05	0.0615515771526001	0.00889328063241107	0	4.24592391304347e-05	0.00846571906354515
Khk	0.0103135313531353	0.005608862930515	0.0137976004173187	0.00910178886369363	0.000326797385620915	0.000841750841750841	0.00211640211640212	0.000578703703703703	0.0056980056980057
Cgref1	0.0336943069306931	3.12891113892365e-05	0	0	0.00352941176470588	0	0	0	0
Preb	0.018135230608488	0.00908170388865479	0.0353882086488782	0.0134003350083752	0.000315302000197063	0.00614182021217197	0.000287150035893755	0.0113065326633166	0
Slc5a6	0.00141442715700141	0.00080457715000894	0.000804828973843058	0.000242954324586978	0.00112044817927171	0.000721500721500721	0	0	0.00274725274725275
Atraid	0.247035186113548	0.0377066797632061	0.0751203423070066	0.00603131547977841	0.037333498800364	0.0116033755274262	0.00037673297166968	0.00133504746835443	0.000162284972411555
Cad	0.00132013201320132	0.00133500208594076	0.00300469483568075	0.000226757369614512	0	0.00269360269360269	0	0	0
Mpv17	0.136667720826137	0.0150679750179124	0.0301484583174724	0.000409500409500409	0.00810329045623163	0.00486436850073214	0.000561600561600561	0.000614250614250614	9.45000945000944e-05
Gtf3c2	0.0112314356435644	0.00877138089278263	0.024037558685446	0.00138888888888889	0.000130718954248366	0.00538720538720539	0.000476190476190476	0.00638020833333333	0
Eif2b4	0.00828920101312457	0.00420583869371598	0.0221421552571241	0.000632811264040501	0.000729594163246694	0.00422832980972516	0.000664451827242525	0.00163517441860465	0
Snx17	0.033027019334377	0.0585973740275961	0.048957399427365	0.0111749011719678	0.0122478560212586	0.0100387862194844	0.00422411264300381	0.00821355236139631	7.8976465013426e-05
Zfp513	0.00179365762663223	0.00959532749269921	0.0147377015717493	0.00123237700877453	0	0.00365978626848192	0.005175983436853	0.000905797101449276	0
Ppm1g	0.0142094414219579	0.0215328888072548	0.0418785752054992	0.0118873487961738	0.00192732383055611	0.00582617988761334	0.0176011701608971	0.0235174914675768	0.000131268049356786
Nrbp1	0.0198201805474665	0.010601487153059	0.0567108533554267	0.0105167066826731	0.00369088811995386	0.0196449792038027	0.000840336134453782	0.0082720588235294	0
Krtcap3	0	0.000834376303712974	0.000469483568075117	0.00226757369614512	0	0	0	0.00260416666666667	0
Ift172	0.00183768376837684	0.00307202184548868	0.00853606487409304	0.000927643784786641	0.00047534165181224	0.0012243648607285	0	0	0
Fndc4	0.0232398239823983	0.000312891113892365	7.82472613458528e-05	0	0.000980392156862744	0.00252525252525253	0	0	0
Zfp512	0.0107570907466687	0.0128826446592075	0.023064704013555	0.000230167254871873	0.00294854784018871	0.00615174299384826	0	0.00575657894736842	0
Gpn1	0.00943310794494083	0.00610519246619249	0.0067330814153212	0.000165920026547204	0.000430416068866571	0.0123183050012318	0.000696864111498258	0.00685975609756097	0
Supt7l	0.00636492220650637	0.000715179688896835	0.00814889336016097	0.000121477162293489	0.000140056022408964	0.000360750360750361	0	0	0
Slc4a1ap	0.00312662845231892	0.00140526535362185	0.0142821843340746	0.00149182480009548	6.87994496044032e-05	0.00637958532695375	0.00025062656641604	0.0134320175438597	0
AI839979	3.34492908750335e-05	0.0097757331799885	0.000685192234488009	0.0235337378194521	0	0	0	0	0
Mrpl33	0.141855745484119	0.144928711756312	0.0256853858645467	0.114116030737841	0.0447094286094242	0.0140744292967353	0.00242221982990634	0.00990250565184627	0.00568083009680598
Rbks	0	0.00223493652780261	0.000201207243460765	0.0119047619047619	0	0	0	0.00111607142857143	0
Babam2	0.0103960396039604	0.0155015197568389	0.0435814889336016	0.0109491415613864	0.00186741363211951	0.00692640692640693	0.00108843537414966	0.00476190476190476	0
Fosl2	0.0244804700250245	0.0127150696612524	0.00348243305989785	0.0179599312252374	0.00698125404007757	0.00937950937950938	0	8.58516483516483e-05	0.000211327134404058
Ppp1cb	0.0744910916872938	0.0204422194409679	0.104757188967136	0.0242524092970522	0.102961601307189	0.0118371212121212	0.00150669642857143	0.00457763671875	0.000200320512820513
Yes1	0.00121335662978062	1.22702397604849e-05	0.13921568627451	0	0	0.0357496533967122	0.000140056022408963	0	0
Pisd	0.00376408330488221	0.0375987225411074	0.0131325886352598	0.00396434435843303	2.70453008789723e-05	0.00445837687216998	9.85221674876848e-05	0.00689655172413793	0.000265251989389921
Prr14l	0.000884016973125884	0.00700876095118899	0.00394366197183099	0.00155490767735666	0.000112044817927171	0.000288600288600289	0.000408163265306122	0.00178571428571429	0
Depdc5	0.00123762376237624	0.00180225281602002	0.00912676056338029	0.000136054421768707	0	0.000404040404040404	0.00514285714285714	0	0
Ywhah	0.0946225574938446	0.253134705418811	0.0861185632312392	0.0547457078069323	0.0411764705882353	0.0273635829191385	0.00416666666666667	0.00698578042328042	0.00307794057794058
Spon2	0.0178836633663366	0	0.000563380281690141	0	0.000196078431372549	0	0	0	0
Ctbp1	0.110174000025485	0.0516105234503232	0.0882266572407417	0.0105105105105105	0.0194009135185606	0.00687700687700688	0.00810810810810811	0.00886824324324324	0.000445500445500446
Maea	0.0316287555479686	0.0119168356997971	0.0268212724623604	0.00991086089608256	0.00380324543610548	0.00626959247648903	0.000985221674876847	0.00107758620689655	0
Uvssa	0.0081537565521258	0.00127259915230172	0.0545389986980708	0.00231521179900532	0.000823858955346844	0.0041592394533571	0.00432172869147659	0.00210084033613445	0.000323206205559147
Fam53a	0.0111154807069492	0.00422256792953809	0.0286692115308674	0	0.00131940626717977	0.0135938827527613	0.000133511348464619	0.00365070093457944	0
Slbp	0.0241671126572117	0.0511754558062443	0.0222002283974115	0.0229821658393087	0.00238473767885533	0.00461370461370462	0.0111583011583012	0.00608108108108108	0.000103950103950104
Tmem129	0.0140973081683168	0.000958229036295369	0.00633802816901408	0.000478316326530612	0.00153186274509804	0.00142045454545455	0.000892857142857143	0.006103515625	0
Tacc3	5.62556255625564e-05	0.00961429059051086	0.000128040973111396	0.00247371675943105	0.00017825311942959	0.000459136822773186	0.000649350649350649	0	0
Fgfr3	4.76009139375476e-05	0	0.0391115926327194	0	0.00135746606334841	0.0034965034965035	0	0	0
Letm1	0.00699401335482385	0.00932367009149033	0.0298940932416203	0.00129198966408269	0.00109439124487004	0.00383681779030616	0.00276854928017719	0.00981104651162791	0
Nsd2	0.0062654702970297	0.00705960575719649	0.00356514084507042	0.00430484693877551	0.00153186274509804	0.00252525252525253	0	0	0
Nelfa	0.00630859546131605	0.00748723515013236	0.0398853296771781	0.000481608572632593	0.00124934929724102	0.00438008402610172	0.00202275600505689	0.000553097345132743	0
Gm1673	0.00298797736916549	0.000446987305560522	0.0581086519114688	0.00238095238095238	5.60224089635855e-05	0.0012987012987013	0	0	0.00494505494505495
Nat8l	0	0.000250312891113893	0.000563380281690141	0.000680272108843537	0	0.00202020202020202	0	0	0.00769230769230769
Haus3	0.0018001800180018	0.00344180225281602	0.0163892445582586	0.00123685837971552	0.000802139037433154	0.000229568411386593	0	0.000355113636363636	0
Mxd4	0.106717258552202	0.0292749919435222	0.138150459644092	0.000733227422705608	0.0184102383468357	0.0195971692977681	0.00104790419161677	0.00189464820359281	0.000230308613542146
Zfyve28	0.00015470297029703	0.000156445556946183	0.00880281690140845	0	0.000490196078431373	0	0	0	0
Rnf4	0.0152809801528098	0.0082523245380927	0.0723519197376037	0.00448855341223247	0.00216671143343182	0.00295189336285227	0.00104370515329419	0.0102739726027397	0.000702493853178784
Fam193a	0.00991459036013491	0.00309452750003438	0.0136511375947996	0.00134559318232788	0.00275802628743805	0.00543900543900544	0	0.00618131868131867	0.000422654268808115
Tnip2	0.00169537501695375	0.0175561918151114	0.00756318734323751	0.0037741123846799	0.00021488047273704	0.0034592500345925	0	0	0.000526870389884089
Sh3bp2	2.29189585625229e-05	0.019491957539517	5.21648408972353e-05	0.014172335600907	7.26216412490922e-05	0	0.00661375661375661	0	0.00284900284900285
Add1	0.0470126714506313	0.00744049327714689	0.014937330404445	0.00351057854334394	0.00304011512862025	0.00560652395514781	0.00235910878112713	0.00580561926605505	0.0015878616796048
Mfsd10	0.0220030705602206	0.0146464726477717	0.0129969691567124	0.00174373546887109	0.00300322660709853	0.00102288709883647	0.00081374321880651	0.00632911392405064	0
Nop14	0.00344382264313388	0.00393154486586494	0.0240048989589712	0.00133096716947648	0.00153452685421995	0.00702678963548529	0.00248447204968944	0.00832201086956521	0
Grk4	0.00773514851485148	7.82227784730913e-05	0.00158450704225352	0	0.000245098039215686	0.000631313131313131	0	0	0
Htt	0.00525406314216328	0.0060452924646374	0.00430507573744353	0.00102682582466949	0.000295967443581206	0.00171526586620926	0.000269541778975741	0.00265330188679245	0
Rgs12	0.00114242193450114	0.000128365585186611	0.0318526543878656	0.00139542996685854	0.000100553041729512	0.00233100233100233	0.000366300366300366	0.000400641025641026	0
Lrpap1	0.166265958408096	0.0477144670734115	0.0436344271627155	0.00674507090971983	0.0327223457831633	0.00890258517377162	0.000670515924753213	0.000509289439374186	0.00501454217229967
Adra2c	0.00099009900990099	0	0.00507042253521127	0	0	0	0	0	0
Cpz	0.0433168316831683	0	0	0	0	0	0	0	0
Trmt44	0.00319176654507556	0.00164679533627561	0.00533728687916976	0	0.000206398348813209	0	0	0	0
Acox3	0.000673817381738174	0.0245306633291614	0.00613458528951487	0.00740740740740741	0.000174291938997821	0.00101010101010101	0.00777777777777778	0.000173611111111111	0
Htra3	0.597159920910124	6.71480184806267e-05	1.67922587687076e-05	5.06909172014558e-06	0.0452587592414015	0	8.51607408984458e-05	2.32861400894188e-05	0.000229278917803508
Sh3tc1	0	0.00709219858156028	0.0345208505937586	0.000266773376017073	0	0.00970489205783323	0	0	0
Ablim2	0	0	0.0028169014084507	0	0	0	0	0	0
Afap1	0.0284872513800053	1.10757916422076e-05	0.0271469525115293	0.000120402143158148	0.0100294985250737	0.00724054706355591	0	0	0
Sorcs2	0.0222772277227723	0	0	0	0	0	0	0	0
Grpel1	0.026282085313089	0.0209410556761636	0.0459464562171959	0.0227973226824242	0.0136256111023498	0.00530776938283641	0.00647261585599387	0.00506869973190349	0.000928026397195299
Tada2b	0.00455670567056706	0.00142223233587439	0.000512163892445582	0.00386518243661101	0	0	0.000649350649350649	0	0
Tbc1d14	0.00131662102380451	0.0306766436769366	0.0010788133053641	0.0117238384715588	4.17188151856487e-05	0.00171932086825704	0.0013677811550152	0.00265957446808511	0
D5Ertd579e	0.0098009800980098	0.00456378554000581	0.0113814198321241	0.00278293135435993	0.00194097841156665	0.0102030405060708	0.00230880230880231	0.000631313131313131	0
Bloc1s4	0.0193894389438944	0.00256526331673457	0.0352412346418939	0.00472813238770686	0.000695313586427479	0.00458485564868543	0.00162107396149949	0.000997340425531914	0.000272776868521549
Mrfap1	0.225429136398059	0.176567026063032	0.0779491680963971	0.0399606868243048	0.0933733266677776	0.0264629295790769	0.00323755564548766	0.00553293201133145	0.00557855741991719
Man2b2	0.0417913884411697	0.00558838082486829	0.00707500818866689	2.63671360016875e-05	0.00075999392004864	0.00501135384856315	0.000110741971207087	0.00109011627906977	0.00268336314847943
Wfs1	0.00898423175650898	0.000741667825522644	0.00511215440792906	0	0.000145243282498184	0.000374111485222596	0	0	0
Jakmip1	0	0	0	0.000179018976011457	0	0	0.0368421052631579	0.0995065789473684	0
Evc	0.0297505712109672	0	0	0	0.000150829562594268	0	0	0	0
Evc2	0.0221855518885222	0	0.000417318727177882	0	0.000580973129992738	0.000374111485222596	0	0	0
Stk32b	0.0117345067840117	4.63542390951653e-05	0.000104329681794471	0	0.0117647058823529	0	0	0	0
Cytl1	0.155652774579784	0.00285240271269319	0.00736980019652801	0.0006328112640405	0.0230848153214774	0.0106001879257693	0.000664451827242525	4.5421511627907e-05	0.00011180679785331
Msx1	0.0809826265645433	0	0.040818495880946	8.55688187224576e-05	0.00061659884079418	6.35283654151578e-05	8.98472596585805e-05	0	0
Stx18	0.00950495049504951	0.00240300375469337	0.0135586854460094	0.00290249433106576	0.000470588235294117	0.00121212121212121	0.00171428571428571	0.000833333333333333	0.000512820512820513
Nsg1	0.192646400318424	6.28926862095207e-06	0.00239224290466416	0	0.000177357375110848	0.00182731841023298	0	0	0
Zbtb49	0.00282885431400283	0	0.00160965794768612	0	0	0	0	0.00223214285714286	0
Lyar	0.0184891417318528	0.00753013089566378	0.0343786475760641	0.00187920472056226	0.00311992200194995	0.00803616273229533	0.00197316495659037	0.00863259668508287	0
Tmem128	0.0102992353690815	0.00802983927929714	0.0469111699902385	0.00742574257425742	0.00124247718889536	0.0112511251125113	0.00254596888260255	0.0198019801980198	0.00019040365575019
Slc2a9	8.25082508250826e-05	0.00208594075928244	0.00169014084507042	0.000226757369614512	0.00104575163398693	0.000673400673400673	0.000952380952380952	0.00104166666666667	0
Wdr1	0.0156742859020415	0.169598059521304	0.037021687648012	0.0880779302871591	0.0442521256290127	0.00876016805220345	0.00987673830594185	0.0116841814159292	0.00106364874063989
Zfp518b	0.00606435643564356	0	0.000281690140845071	0	0.000392156862745098	0	0	0.0015625	0
Clnk	0	0	0	0	0	0	0	0.046875	0
Hs3st1	0.00496768426842684	0.000156445556946183	0.0156494522691706	4.72411186696901e-05	0.000217864923747277	0.117985409652076	0	0	0
Rab28	0.0967130168899243	0.00531546786424206	0.0429494614747307	0.000640256102440977	0.0157900807381776	0.00668449197860962	0.000672268907563025	0.000183823529411765	0.000113122171945701
Bod1l	0.0212445085568159	0.0299422291108919	0.0313776699934708	0.0076136414830833	0.00811582911310219	0.00655562244966219	0.00231788079470199	0.011641142384106	0
Cpeb2	0.00185643564356436	0.0033375052148519	0.00187793427230047	0.00226757369614512	0	0.00168350168350168	0	0	0
C1qtnf7	0.133786183961908	0	0	0	0.00431073192635833	0	0	0	0
Gm15866	0.00165016501650165	0	0.000938967136150234	0	0	0	0	0	0
Cc2d2a	0.0329584588893672	0	0.000244947948560931	7.39426205264715e-05	0.00136402387041773	0.00351339481774264	0	0	0
Fbxl5	0.0141929330547734	0.0281314946435338	0.0250161519576173	0.018036572427136	0.000161899622234215	0.00166805671392827	0.00104849279161206	0.00258027522935779	0.000176429075511644
Bst1	4.19533478771606e-05	0.0369211514392991	9.54881833373121e-05	0.0295168915023637	0	0.0192604006163328	0	0	0.0208604954367666
Cd38	1.31312866034614e-05	0.0756947510648257	0.181835842642059	0.00230967718652448	0	0.00774321463976637	0.025615763546798	0.0001657824933687	0.00499897980004081
Prom1	0	0	0.0234741784037559	0	0	0.00336700336700337	0	0	0
Tapt1	0.00176017601760176	0.000250312891113893	0.0160250391236307	0.000302343159486017	0.00313725490196078	0.00202020202020202	0.000317460317460317	0.0125	0
Ldb2	0.000355639012177079	0	0.108920187793427	0	0.000180302005859815	0.0561941251596424	0	0	0
Qdpr	0.0150744804210151	0.0223759429016	0.0569597766780865	0.00185389471103757	0.000441618088676912	0.0116480116480116	6.43500643500643e-05	0.00253378378378378	0.000173250173250173
Lap3	0.0206555138272448	0.0103685641534677	0.0078678970373968	0.000117288294628196	0.00216362407031778	0.00705329153605016	0.000492610837438424	0.000538793103448275	0
Med28	0.117402693902277	0.0924721867918071	0.0663803086203646	0.0263394076559878	0.0345517939489371	0.0204337833400931	0.0107074569789675	0.0134440726577438	0.00132372407707016
Ncapg	0	0.00125156445556946	0	0	0.000980392156862745	0	0.00357142857142857	0	0
Lcorl	0.00121287128712871	0.00490613266583229	0.0126760563380282	0.00108843537414966	7.84313725490196e-05	0.00181818181818182	0.00257142857142857	0.00125	0.000769230769230769
Slit2	0.0166753517457009	0	0	0.000179018976011457	0	0.00212652844231792	0	0	0
5730480H06Rik	0.00870204207920792	0.00140801001251564	0.00316901408450704	0	0.00196078431372549	0.000315656565656566	0	0	0
Kcnip4	0.000412541254125413	0	0	0	0.00522875816993464	0	0	0	0
Adgra3	0.0083179829610868	2.91061501295224e-05	0.0189321978381919	7.91014080050625e-05	0.000364797081623347	0.00375851538642236	0	0.000363372093023256	0
Ppargc1a	0.00099009900990099	0	0.000563380281690141	0.000680272108843537	0	0.00202020202020202	0	0	0
Dhx15	0.0219704218320992	0.0159074894037715	0.0345129601136229	0.00966100726004687	0.00133465150766189	0.00513538748832866	0.00486194477791117	0.00531775210084034	0
Sod3	0.58309660664053	8.95974554322657e-05	0.000315089643003434	9.51163463148123e-05	0.191608544983989	0.00112986690167898	1.59795461808884e-05	6.9910514541387e-05	0
Ccdc149	0.00343784378437843	0	0.000312989045383411	0	0.000435729847494553	0.00112233445566779	0.00158730158730159	0	0
Lgi2	0.0595011424219345	2.40685472224897e-05	0	0	7.54147812971343e-05	0	0	0	0
Sepsecs	0.00224605793912725	0.00296667130209058	0.00375586854460094	0.00201562106324011	0.000145243282498184	0.000374111485222596	0	0	0
Pi4k2b	0.0147511372758898	0.000541217061867875	0.00274076893795204	0.00147085861371576	0.000423953365129835	0	0	0	0
Zcchc4	0.0005824111822947	0.000920267982036369	0.0268434134217067	0.00040016006402561	0	0.0011883541295306	0	0.0041360294117647	0
Anapc4	0.0133442799725517	0.00317228218441368	0.0303723330079487	0.000841920926786557	0.00062123859444768	0.0036003600360036	0	0.00247524752475248	0
Sel1l3	0	0.000625782227784731	0	0	0.00196078431372549	0	0	0	0
Smim20	0.0332871287128713	0.0218072590738423	0.0171380281690141	0.00658503401360544	0.0040156862745098	0.00327272727272727	0.0028	0.004	0.000153846153846154
Gm45495	0.00123762376237624	0	0	0	0	0	0	0	0
Rbpj	0.0296082239802928	0.175350767406627	0.00269559943392412	0.00781987436122775	0.000938174312787317	0.000869943453675511	3.41763499658236e-05	0.00134569377990431	0.000368052999631947
Tbc1d19	0.00165016501650165	0.000185416956380661	0.0150234741784037	0	0.000580973129992738	0.00598578376356154	0	0.000578703703703704	0
Stim2	0.0228468159315932	0.00344180225281602	0.055713828425096	0.00378787878787879	2.22816399286987e-05	0.00826446280991735	0.00073051948051948	0.00435014204545454	0.000218531468531469
